channel_id,last_date,status
UC-00A_jgcmAtDFVor0rHOpA,2019-12-28 15:50:31,to do
UC-vRPAxrbSqSBciQfotq2dA,2019-12-28 15:50:34,to do
UCXliAG30dWfaOSd7nK0yBlg,2019-12-28 15:50:34,to do
UCIJ6_abn98Td20OrO-0V2_A,2019-12-28 15:50:39,to do
UCn4fZiy_ZSQpXev1MO3_BNA,2019-12-28 15:50:40,to do
UC5CcZ8wKhHNFk5UPlUtXNuQ,2019-12-28 15:50:42,to do
UC90DZ8cMTIObF-FqOdDdjjg,2019-12-28 16:01:51,to do
UCC9-eeB3Y_vk5cCAqcqWKxg,2019-12-28 16:02:10,to do
UCsnZpPm4ZJBbJppruuYm7Sw,2019-12-28 16:13:45,to do
UCFHbwszZFRsSE5kwYDb8R8A,2019-12-28 16:13:48,to do
UCAWzN0vHm1EFTpbNuw1EoLg,2019-12-28 16:25:04,to do
UCcCm2dzQiVpedaPKinFZBbQ,2019-12-28 16:25:13,to do
UCe523ZiP8S3PdLW_SnigeAA,2019-12-28 16:25:15,to do
UClTSlwqqCKNsVMigaj09_vw,2019-12-28 16:25:29,to do
UCXsLbOwjQnRQRWPt0mQbHKg,2019-12-28 16:25:27,to do
UC84t25xqhPEPpGY7NBZJ_eA,2019-12-28 16:36:50,to do
UC_ppLi8cISSkT4rGFqgUKvw,2019-12-28 16:36:34,to do
UCnlqtozTLDpbjATrGlbC7tA,2019-12-28 16:36:42,to do
UCnsnR3wa7TGFTur5MqqGG9A,2019-12-28 16:36:53,to do
UC1SxrAqSFeurJ1G9pgHokgA,2019-12-28 16:48:20,to do
UCOjp1iHmrlwDn1TDim0e2zA,2019-12-28 16:48:18,to do
UC2ML3sJGZcQGOOWPkMKWCBw,2019-12-28 16:48:22,to do
UCz7dYOtZz2CfGjENhz57_4w,2019-12-28 16:48:39,to do
UCd-kj8ShMRRDKrONtkjVRgg,2019-12-28 16:59:59,to do
UCepPsNgAoeb1xj2cFd0OkiQ,2019-12-28 17:00:05,to do
UCUp845uBUUkyvq2w71LnONw,2019-12-28 17:00:09,to do
UCEycBhgwj72CSylsbvM6gLQ,2019-12-28 17:00:09,to do
UC8h85qEsJ25Os5THPu6QpHg,2019-12-28 17:00:16,to do
UCJ6nLZhTDlY8bNOROvVipsQ,2019-12-28 17:00:14,to do
UCDQrB9OYmPpb6o3-4R34w5A,2019-12-28 17:11:40,to do
UCfhF5DsjbEskpGebgkBNcdA,2019-12-28 17:11:59,to do
UCYNNGfKav_SpYy_Z0wC9sBQ,2019-12-28 17:23:23,to do
UCJIldq-KmBSsmLUaNye3Gew,,to do
UCjGfGSh_n3NCXr6jQG0UmTg,2019-12-28 17:23:22,to do
UCtU5YaiBnanZC47u1MVOD6Q,2019-12-28 17:23:24,to do
UC1Bb0DVSgXLKuLbenbpkb8g,2019-12-28 17:23:35,to do
UCJxv80y78XTCUqfiplmDyRw,2019-12-28 17:23:38,to do
UCCIhOamu9bhAAvN1LlZl0LA,2019-12-28 17:23:38,to do
UCxvWHkN-ZsLlkWsqiFsl0Aw,2019-12-28 17:23:39,to do
UCXpyDHThVSucsklwgUzld2Q,2019-12-28 17:34:27,to do
UCYTuczews_gNuzNPRzfCn6w,2019-12-28 17:34:29,to do
UCXZioM6A3pMHBTwOLxEs22A,2019-12-29 08:11:09,to do
UCtA5m6Bjesub17-5iNFqnTw,2019-12-29 08:11:09,to do
UC-Hk97qQU8LpKfFGHhkaJKg,2019-12-29 08:11:11,to do
UCnxx_QFaOO0qbUYAbQSkKNA,2019-12-29 08:22:33,to do
UCQvlaugSXtc_kDvKo80Gi2A,2019-12-29 08:22:38,to do
UCcuhZAxjoq1837hKFQCIQgg,2019-12-29 08:22:37,to do
UCiU3TO6aUHCBf-1Ixu2mtEA,2019-12-29 08:22:45,to do
UC3SH5QRJXrK9uiO1Ny1CX-w,2019-12-29 08:22:53,to do
UCGXxygpi-6uPuQGGBmNcpcA,2019-12-29 08:22:52,to do
UCP3_q9sfxT64UdzSMrYvzgg,2019-12-29 08:34:10,to do
UCf05lbyRqMB7fR1CevJNlTg,2019-12-29 08:34:14,to do
UCezM7Oug0cC4mW-9o60AjRA,2019-12-29 08:34:27,to do
UC4ICPvTfz5lKQ8IBI8KzcIg,2019-12-29 08:34:24,to do
UCBGhT2l6yTmymwZKd6guutw,2019-12-29 08:34:31,to do
UC8y8Jsh4pwKNNsHYIlUYrFQ,2019-12-29 08:45:51,to do
UCQGxDnreDMPlHPIL8FJIYjA,2019-12-29 08:45:52,to do
UCyyD5-0W1NR0tr15ahwqFpA,2019-12-29 08:45:56,to do
UC8owck9CUiJ_hEJcpB941HA,2019-12-29 08:46:02,to do
UC81Iqa1uRopxqPzejXvaR_w,,to do
UCprsUMzjWu1YR4ZnK2mvd1g,2019-12-29 08:46:12,to do
UCWyZhAQdbMHy8q0r5wRMGgA,2019-12-29 08:46:08,to do
UC1iwNmCMtELcH3sIlHtqapg,2019-12-29 08:57:35,to do
UC8PB079qh5db9KKmbT7Sx7A,2019-12-29 08:57:29,to do
UCDO__Z-tZD4bfG9m4AkK_uA,2019-12-29 08:57:40,to do
UCDupeqPlIEnjmtPmUEvgvLg,2019-12-29 08:57:42,to do
UCdEXcerFvd-Um_HETgu4lRA,2019-12-29 08:57:47,to do
UCSbyob_CpCLOE3-9vzX_LNg,2019-12-29 08:57:45,to do
UC_38uJX5SWVYfdyvq5kwKQA,2019-12-29 08:57:51,to do
UC_1WzLDXc_sZpaPkGrWaoYg,2019-12-29 08:57:51,to do
UCYyVpAmlcWJ_b2SxtNy_HBw,2019-12-29 08:57:56,to do
UCHPAVEXahjvi6t1njWYRbxQ,2019-12-29 08:58:01,to do
UCdOjRg-yMdFFeaEZyeO9ytA,2019-12-29 09:09:21,to do
UC6QN7BIxzZ1-UkmEFRkiYqg,,to do
UCUn7Uil13jnu9t-PdgLhRlA,2019-12-29 09:09:30,to do
UC9Q8mxYHzlE3OeRZ1X3hxeg,2019-12-29 09:09:31,to do
UCP2nIE2r-0oI7cgFrytS6hA,2019-12-29 09:09:43,to do
UC2ZhayntpSMLKJL-weD6oHg,2019-12-29 09:09:43,to do
UCcZgcGeNc9bxkYTw0MFc9dg,2019-12-29 09:09:45,to do
UCSgafS82M70sO9mxw3nKkOA,2019-12-29 09:09:46,to do
UCbdaanJS4ZT2cSY65QBbB0A,2019-12-29 09:09:48,to do
UCeymXIrIhMYFmCNIlwrl9Lw,2019-12-29 20:13:47,to do
UCxQ_WZ2lFMAJYLnpom1L7Tg,2019-12-29 20:13:48,to do
UCVquherxUN3lvLdgElMBt2Q,2019-12-29 20:13:49,to do
UCv05qOuJ6Igbe-EyQibJgwQ,2019-12-29 20:13:50,to do
UC6Raldd8iIExwu5BNS_hzvw,2019-12-29 20:13:56,to do
UCCJs5mITIqxqJGeFjt9N1Mg,2019-12-29 20:14:07,to do
UCmud_sfVdftG72hHgvgCBow,2019-12-29 20:14:03,to do
UCZPR5ypKlxb1W_3RNIfWGKQ,2019-12-29 20:14:04,to do
UCo2f6PZeLKFZc28gUh0sEVw,2019-12-29 20:26:13,to do
UC0vt8kHpp0gSmyV2a29hs1Q,2019-12-29 20:26:14,to do
UCvHAWHtsDFuWFzc1kaFoxXw,2019-12-29 20:26:24,to do
UCsij7oeeubIHoRyT6NZS8PA,2019-12-29 20:26:25,to do
UClwtLDoaV8J32SQQ4zLExDw,2019-12-29 20:26:37,to do
UCpry1OiWazP87KhKZju3W_A,2019-12-29 20:26:35,to do
UCSHuM0k8j2L9RjQrrfIVmZg,2019-12-29 20:26:38,to do
UC4GkxbHpWG8jf_gx3FzhcKw,2019-12-29 20:38:43,to do
UCzCfYLq7f136bxKmjcMsysA,2019-12-29 20:38:56,to do
UCoHQQI-lEfCQzKR1PK2LZvw,2019-12-29 20:38:54,to do
UCcfUAgCv_13Y7FyMCQ4rPYw,2019-12-29 20:50:49,to do
UCumFp649qQGayG9NIvDgRTw,2019-12-29 20:50:53,to do
UCUGfBZ3WiiqCc_UfcF_RrRA,2019-12-29 20:50:51,to do
UCRfzHc9AJsEnbO65u5mvd-A,2019-12-29 20:50:54,to do
UCdRx6BjmUwdP7pfGIYPRHaQ,2019-12-29 21:03:09,to do
UCCaUIS1k1pnmlQ7dTpWIuBg,2019-12-29 21:03:06,to do
UCjYJtfuqCNhPCjN-Q0hLg3Q,2019-12-29 21:03:14,to do
UCwh6WoWMTbOhrPNYY9aYyzg,2019-12-29 21:15:19,to do
UCoJAl712oPdoEwBjbbJPGqQ,2019-12-29 21:15:30,to do
UCbS2hhT8WNPHhYd_fYjc_gw,2019-12-29 21:15:37,to do
UCTg4MY7a0pYWj-tmIklVtRA,2019-12-29 21:27:35,to do
UCU-TZc357QT4peFO1-rU0_Q,2019-12-29 21:27:39,to do
UCmg-h_E3FLKNhmjiJ3W4tQA,2019-12-29 21:27:53,to do
UCV__GhTQCk6sfTwmKQ5ahxg,2019-12-29 21:27:44,to do
UC42WUQ0QqoQg-6Me3UlM1IQ,2019-12-29 21:27:46,to do
UCzlJYvF2dMVyK4LHf-8IOmw,2019-12-29 21:27:46,to do
UC8rraUhqs1GHjXj86gvt4FQ,2019-12-29 21:27:59,to do
UCJBYAXrjvNbnoZbFlD7jmyw,2019-12-29 21:28:02,to do
UCWgHWk0nZtJqXqAEB_Qtm4Q,2019-12-29 21:40:32,to do
UCMAPERipoPBWRH4D69H9R-Q,2019-12-29 21:40:38,to do
UCHIwQiZhIn6fm5b_IilqBbQ,2019-12-29 21:52:43,to do
UC9_NQ-W8gx_w-A2vt64zLGA,2019-12-29 21:52:34,to do
UCJYVHccXMzmaYeqDglwtRdA,2019-12-29 21:52:33,to do
UCOU1TQPnoQTczOV7pwWkR-A,2019-12-29 21:52:52,to do
UCWCw-l0CjTsmvGTKpEa4BgA,2019-12-29 21:52:51,to do
UCUhGCdMIFqcRlHb_dthD5Xw,2019-12-29 21:52:51,to do
UC0-vbwBkwTXhf3jCmkxW-iA,2019-12-29 22:04:48,to do
UCf2xApxNczCGMyPTSiXKEXA,2019-12-29 22:04:56,to do
UC51uy4y9X7JASHMxbCpX3fA,2019-12-29 22:05:04,to do
UCcN93hWyCsO19XWfSvluxBw,2019-12-29 22:05:07,to do
UC9KMKTM4uaGi756XNWNn9uw,2019-12-29 22:05:06,to do
UCGESa9XCSkTEe61yRFPoLNw,2019-12-29 22:17:05,to do
UCnb8LCxDvHCJkkEOBIrMnGA,2019-12-29 22:17:15,to do
UCEBxn0h5J2nNwJdwMcj8z1w,2019-12-29 22:17:18,to do
UCznKav4X2mAd7mWbjyXMALg,2019-12-29 22:29:25,to do
UCd4UtsBvJNGGE93DC3u9c5Q,2019-12-29 22:29:26,to do
UCEckhIwtBZOfzCyYoVz3knQ,2019-12-29 22:29:29,to do
UC5TonaSauClx-AI5f12wlPw,2019-12-29 22:29:35,to do
UCjzvGdJ8Zsp_sKdl1EFCPCw,2019-12-29 22:29:38,to do
UCRVOsDV0olIM5Xqn4Nigvvg,2019-12-29 22:41:49,to do
UCusl-WGO8WsPRwRnBX39biA,2019-12-29 22:41:53,to do
UCuaokzWO6-wveR2SLHN5-0w,2019-12-29 22:42:03,to do
UCm8qFuubCgKlxdgMt_2WZBQ,2019-12-29 22:42:11,to do
UCqm4pi-U3bHEGqeRkr27p6g,2019-12-29 22:54:05,to do
UC3QBma6LkN31LaQUr7FnpjA,2019-12-29 22:54:11,to do
UCWFtqNlXxj0nyV2eS8GhKww,2019-12-29 22:54:15,to do
UCcHoOtTWHxhsibuv2qAZwUA,2019-12-29 22:54:15,to do
UC9f_eVvmwL5S1b4Z7vqamUg,2019-12-29 22:54:20,to do
UCgM4HvJCSspkgNDU_OqxXew,2019-12-29 22:54:23,to do
UC04C7aIhh2GFDE-b0czJqig,2019-12-29 22:54:30,to do
UCR5mK1jj3rGaZbvmgBkckgg,2019-12-29 22:54:34,to do
UCUlvp_Fm1OGNDUQU65wEddw,2019-12-29 23:06:35,to do
UC6bwUATMHEAy5heWhtFmJRA,2019-12-29 23:06:40,to do
UCvTcHY5O_Y9UTM-jaUZHmCA,2019-12-29 23:06:50,to do
UCcwV40itxtTs9w8Z1ieMZ-g,2019-12-29 23:06:52,to do
UCPvYnxC2SFfUZhO1FQ30fhw,2019-12-29 23:18:52,to do
UCK8H54NtYofzTDsKAd5FrLQ,2019-12-29 23:18:53,to do
UCPTw5euZRvDc1xIaSnYr7uA,2019-12-29 23:18:58,to do
UC8UZh_hNtTHGmmIJu9kxauA,2019-12-29 23:18:55,to do
UCa0kP_ahFQmLPgEbEb7ZHgw,2019-12-29 23:19:02,to do
UC5FxFBm3IhgfFltI4oT47Mg,2019-12-29 23:19:09,to do
UCGFz7kb0fP9_xnPERxjPehQ,2019-12-29 23:31:26,to do
UCYM-cw09IpFMnqsNSGAu2rA,2019-12-29 23:31:31,to do
UCBGleJKFwFgrub71BEu3AXw,2019-12-29 23:31:28,to do
UCVWFJTBNttoHslhE4uylCLQ,2019-12-29 23:31:34,to do
UCISHGcpDRLfMHWD8Kmu0xQw,2019-12-29 23:31:34,to do
UCPiaa-_Cs1dGtGWQBpxlHwA,2019-12-29 23:31:35,to do
UCbykpr2sK4gyawA68yqJwmQ,2019-12-29 23:31:35,to do
UCINuNETOdK8SNjccLvSHQvA,2019-12-29 23:31:48,to do
UCl9K9a_AqvzN8imHX_nA6VQ,2019-12-29 23:31:53,to do
UCoZmXH4FgNrkECoyFko4BNA,2019-12-29 23:44:12,to do
UCd0pP69N1lR6ow8ZnwXUfsA,2019-12-29 23:44:16,to do
UC1hV7vOvbmmsbw0WWxc9PwQ,2019-12-29 23:44:17,to do
UCu9EH3IgqURNeGHR4cpmKgQ,2019-12-29 23:44:22,to do
UCRZchUquFTwIb0YzIpwhOPQ,2019-12-29 23:44:20,to do
UCg1c09_sFOd-TVPCNgHw8qg,2019-12-29 23:56:49,to do
UCOJMZhlSId0rYAd0Q_heh4w,2019-12-29 23:56:56,to do
UCt-zrVdqXmDRwo2CxrwTadA,2019-12-29 23:56:56,to do
UC3p4itquvl_RrnymstwA_ig,2019-12-29 23:56:52,to do
UCKVBGsCF9uitjUg-R3nMRpw,2019-12-30 00:08:58,to do
UC7fHrndTYmlbKdTf0NcnlIw,2019-12-30 00:08:57,to do
UCJdUQMXNwJVmOiTHVGUnjwg,2019-12-30 00:08:58,to do
UCFbtCmy9fiF_yBMYMx9LUIw,2019-12-30 00:08:59,to do
UCslwglA_Fsg6bDTWZV_yyIw,2019-12-30 00:09:07,to do
UCY0bLYX0RMPDlBw-u16u0WQ,2019-12-30 00:21:35,to do
UCbHQ_YSMU68Lk89SzV6oFLA,2019-12-30 00:21:52,to do
UCnv-Y-RxNvF-qC5GlkzGrBQ,2019-12-30 00:33:55,to do
UCrZjn-r676Gpb2qM5dVxm4Q,2019-12-30 00:34:10,to do
UCw5xSRdRVNp544FJoszV8qg,2019-12-30 00:46:39,to do
UCIHPVzwhS8xEZ44wS4Ch_Pw,2019-12-30 00:46:39,to do
UCSbsVhIDsM9h-st2XEZb49g,2019-12-30 00:46:45,to do
UC4Tklxku1yPcRIH0VVCKoeA,2019-12-30 00:46:45,to do
UCWmqsjlnmA_5esW9TWlOANg,2019-12-30 00:46:50,to do
UCtH2-OMuftuYwlYbrJx9xQw,2019-12-30 00:59:22,to do
UCSxsXbxXvH64bSjiKFi1L9A,2019-12-30 01:11:53,to do
UCDBkeRXbh1fKzD5flIbVWsg,2019-12-30 01:12:00,to do
UCCHETeyWJzimrvgrKbcXDhw,2019-12-30 01:24:19,to do
UCYVtWPPZQsjcCMo8BkwbwWg,2019-12-30 01:24:18,to do
UC4uuN_VQvkg9FxXDERjzGfQ,2019-12-30 01:24:18,to do
UCne8bBjvWMA1IlPd6z9X3tQ,2019-12-30 01:24:23,to do
UCcZhBlipmIFlfZjt-Ji4Udg,2019-12-30 01:24:27,to do
UCI2FmVp--YL8d7iVFt8mmxg,2019-12-30 01:37:00,to do
UCumzS54Vh-7pov9trbo08Gg,2019-12-30 01:37:15,to do
UCFZcdBBB7tEXhDEBHyPOISA,2019-12-30 01:37:13,to do
UCGW9DSPXhtDajHpA28HO2Ng,2019-12-30 01:37:19,to do
UC7EH4f1WphKITC93nT4zHFQ,2019-12-30 01:49:04,to do
UCzJGJ1_g5UNeEWrUZGlEBZA,2019-12-30 08:12:09,to do
UCOvIR3-b4uaV5Tlo_b7zNcQ,2019-12-30 08:12:13,to do
UCKdv1jB1mwjAXowtgU4vUXA,2019-12-30 08:12:38,to do
UClHdU83pjOfIeFCG3wtXLRg,2019-12-30 08:12:43,to do
UCb4Y23IonDFYn3BqmvUPmcQ,2019-12-30 08:12:41,to do
UC3vxh3ndP2pprrHA5FwkLQw,2019-12-30 08:25:02,to do
UC1N9fubKo_4kSNKn9GThL1g,2019-12-30 08:25:09,to do
UCENDw5OyCvVJ1JxE13GIK8g,2019-12-30 08:25:11,to do
UCK3NO6cy8cuarXwU9N2Cmgg,2019-12-30 08:25:23,to do
UC6mXx73xO2rTSMrwKxC2q6w,2019-12-30 08:37:55,to do
UCd0NIxSX8mql1L13HGoHN5g,2019-12-30 08:37:54,to do
UCpMLGuvhmTqdfXimUXxa0-A,2019-12-30 08:38:01,to do
UCBq5rPzeVwb2GjvkBQ5qAog,2019-12-30 08:38:03,to do
UCh1OgMIWOlDBhFEYL3DHWjQ,2019-12-30 09:03:47,to do
UC7WWeGoWtV6SsaAZoeX7ZQQ,2019-12-30 08:38:17,to do
UCC1wcYyx5vHHVuCFE1sYazA,2019-12-30 08:51:04,to do
UCnSb8vqVWgkKrik713dJOJg,2019-12-30 08:51:07,to do
UC1hVQo2ZAtndFc0lCnqWK6Q,2019-12-30 08:51:08,to do
UCSmTKsZ0FfIND325ICTbxSA,2019-12-30 08:51:13,to do
UCvVd2NfQwcLOKm9kB8PJq0g,2019-12-30 09:03:49,to do
UCqUxhQxee9SbgiqvuIBi9fw,2019-12-30 09:03:53,to do
UCHdH0nctQlqi-VN4jVYMskg,2019-12-30 09:03:52,to do
UCv_HuNsRxC-WGMcaAvS5xiw,2019-12-30 09:03:54,to do
UC3hFfmYkgqLeq95Y1hr9paw,2019-12-30 09:04:07,to do
UC0dQc1MgIY_xyO6sT8owFPQ,2019-12-30 09:04:10,to do
UCnL7W5LzMyfST85wIidIB2g,2019-12-30 09:04:15,to do
UC-lpnEhnRFlmn8M_QTG5zdA,2019-12-30 18:24:32,to do
UCdvEaVe27TXif3kJW5kyQRg,2019-12-30 18:24:41,to do
UCvIWk-RTKPnvwTAxCzK5N5A,2019-12-30 18:24:44,to do
UCfH6YOxZPvghAlxKosBCCkw,2019-12-30 18:38:11,to do
UC-tYpHK2-ghnr897c5osEEQ,2019-12-30 18:51:10,to do
UCs6LE0RGmBjF3zSMmcOSKlw,2019-12-30 18:51:10,to do
UCzbvu9XkReYFEYeX8Ys48Ng,2019-12-30 18:51:23,to do
UCHUldXV60KvBeynShD7Y-nA,2019-12-30 18:51:23,to do
UCFOlCiPoGu4g9B3BbEa-zKA,2019-12-30 18:51:26,to do
UCohrmiC6iUOaozu6LYU-Dig,2019-12-30 19:04:34,to do
UCTv5vEsHVQWd0bYf03nRBUA,2019-12-30 19:04:46,to do
UC2J421tSUgvHHpy7AzGAjcQ,,to do
UCGqQCHLgA1xjeSeV0Qo3p3w,2019-12-30 19:04:54,to do
UC-xXrdDbGgXXFXYYeKiOSOw,2019-12-30 19:18:08,to do
UCKn0UcDmgWZvlI-32_-ED-A,2019-12-30 19:18:16,to do
UCCNgRIfWQKZyPkNvHEzPh7Q,2019-12-30 19:18:18,to do
UCaIVhHy3ESo0M5p41kn4ZSA,2019-12-30 19:31:48,to do
UCpYBlwZQgSeFgbL9pI8jS3A,2019-12-30 19:31:47,to do
UCP92h2vCD3hw1xbNqIGY2RQ,2019-12-30 19:31:51,to do
UCWBTQ9KbO_rYbwSiaoWspBA,2019-12-30 19:45:06,to do
UCCoB4C9TCmx5b0ti4ZHm7kw,2019-12-30 19:45:06,to do
UC6sSRwIFP9Dfy_3K2J0T6AA,2019-12-30 19:45:07,to do
UCadOINHs1Oqqa8L_LbZjv2w,2019-12-30 19:45:13,to do
UCoIJrrwXy_mlr1WkC4vaTnA,2019-12-30 19:45:27,to do
UCSucx9-u5bXC42ckyZixeTg,2019-12-30 19:59:14,to do
UCcjBUjVdU5WwF0cOr1t7WEQ,2019-12-30 20:12:22,to do
UCHKBPfKzkyLdwQMsjy3vBsw,2019-12-30 20:12:26,to do
UC4PUjoEUG_6rE3KNLWpON6w,2019-12-30 20:12:33,to do
UC7dCPRaEw9Zxw0KWGKJybeA,2019-12-30 20:12:37,to do
UC8-blXvRtWgPF9VD7Z114bQ,2019-12-30 20:12:40,to do
UCKoJYwvdrZVbMw8vKp5Ybuw,2019-12-30 20:12:44,to do
UCAqcGQU1veSGXfHqG7tkIrw,2019-12-30 20:12:47,to do
UCCDHMo6ekj6ajdfMiMOjjXg,2019-12-30 20:12:46,to do
UCc9YlRAceIJgKy92P3aBsmQ,2019-12-30 20:12:47,to do
UCYQ8oHPbnZ1sLBjiCSdP8ZQ,2019-12-30 20:12:52,to do
UCCV8Mj59PZkf3ON_U8q4n7g,2019-12-30 20:26:05,to do
UCvzYjeSDmNFTGZ1BUGyD-ig,2019-12-30 20:39:33,to do
UCoE7rixJbJx0JnZ_lHP5Ylg,2019-12-30 20:39:38,to do
UC8G5i4xqeqsiTWc9yKM1clA,2019-12-30 20:39:47,to do
UC8tjND0LE7QwVbFs_X8Hy5w,2019-12-30 20:39:44,to do
UC5aSOmVxt0Qyn0s94D8Bm6A,2019-12-30 20:53:23,to do
UCJk-zAXBZFQVGUij9b6xz8Q,2019-12-30 20:53:25,to do
UC-cbHfZrK7BGgRzVEf3M8yA,2019-12-30 20:53:19,to do
UC59lnA_JUHuXugaFEgnyxkg,2019-12-30 20:53:21,to do
UCYALMdLMd75Q7BTyRikYz5g,2019-12-30 20:53:22,to do
UC965GaY_i1NUcGoOGsv7r4A,2019-12-30 20:53:22,to do
UC_seqzbdcfLAZ7DjgnNHFgg,2019-12-30 21:06:55,to do
UCd8RP9YeMDw0Tb-w3gr6qtg,2019-12-30 21:06:55,to do
UC6-M1HdJOQemqC6EQfSZs_A,2019-12-30 21:07:01,to do
UCsbrGZQjM3NiA_eYsguRMNQ,2019-12-30 21:21:07,to do
UC5a_6bQhtzqc3tuLYV6Rr7A,2019-12-30 21:21:10,to do
UCs0E43efMqNaUdojn0zkjkg,2019-12-30 21:21:21,to do
UCjP7WzkStEY1IvnhjQdZt6A,2019-12-30 21:34:48,to do
UCWHKz5XvP9DJtiTkidp0weg,2019-12-30 21:34:46,to do
UCUEkNBzzt_KVmANFXb2hHjQ,2019-12-30 21:34:51,to do
UCNkz_Y5S4ssNuFmIThlVqnA,2019-12-30 21:34:52,to do
UCAMlmEbq-AfVh20TLFuPh4w,2019-12-30 21:35:06,to do
UCU0BYBYhAjKsSnVmDilMcHg,2019-12-30 21:35:09,to do
UC9ofrfw5BosPLmHYyXam2Kw,2019-12-30 21:48:56,to do
UC0pTYXmMvlVEYk6GeHOW6xw,2019-12-30 21:49:03,to do
UCOfMnK4AqImPI7Lz1ny6s7g,2019-12-30 21:49:04,to do
UCrjO8bvh62lwAz2atQjakbw,2019-12-30 21:49:09,to do
UCMxz0bHhctMWzalnOq-T5gg,2019-12-30 21:49:12,to do
UC22yq233KwTSNUeyL4J3imw,2019-12-30 22:02:42,to do
UCJrNxkjhffNMdTE8-rCRXJA,2019-12-30 22:02:45,to do
UCHEXHVVevhLCcCHu78uhCpg,2019-12-30 22:02:50,to do
UCvnx_5LqODateuzBTLOdPfA,2019-12-30 22:02:52,to do
UCcumR5VjH5d9PQvlXoAUDWQ,2019-12-30 22:02:57,to do
UC0qd31Gdacrf-0lPNDHKe8w,2019-12-30 22:03:08,to do
UCRrleeGA1sfF_baBgCq6H4g,2019-12-30 22:03:16,to do
UCcTzlKCtEZz15-LeMtPQsBQ,2019-12-30 22:16:42,to do
UCq1-N2mJbh6kvEhDGAeZ8NQ,2019-12-30 22:16:51,to do
UCRIm-MUQxRck8ZCgsdyHzyw,2019-12-30 22:17:00,to do
UCQi-BhaSE5Q-Y-l67CPY-mg,2019-12-30 22:17:00,to do
UC6zAdBBTzRx1JGQsX6IYpDg,2019-12-30 22:17:06,to do
UCWSLFbAwIig2P53M1uKTsxg,2019-12-30 22:30:52,to do
UCR5mfFijR-AUDFVzXkjBTig,2019-12-30 22:30:58,to do
UCBkrkTAr6ByWaOd-p-9MRjA,2019-12-30 22:30:57,to do
UCEG2-vo2lT09T7-vrRuXHeA,2019-12-30 22:31:03,to do
UCnaT8baqIGZg9h8skUmzvuA,2019-12-30 22:31:03,to do
UC9XbAzqINqIMyQ41xujKnaQ,2019-12-30 22:44:30,to do
UCJS4FmXtNT26WJIuF407_Mg,2019-12-30 22:44:35,to do
UCzN1OWnZySAMfWGpvio81bQ,2019-12-30 22:44:50,to do
UC3sprOEolQ8R1FQkwUb3Dlg,2019-12-30 22:44:49,to do
UCCOWqtgbLzSZIrZZ5mDKzqw,2019-12-30 22:58:27,to do
UCeZ9Y3Nh4mYnB8kKLnD7X-Q,2019-12-30 22:58:26,to do
UC4ODKpmM3Z309MSL7koj9Jg,2019-12-30 22:58:36,to do
UC66UiuqOE5Sy0sR3OX6qO3g,2019-12-30 22:58:49,to do
UCTvOQxtQXEyCMnyzxyETFfg,2019-12-30 22:58:50,to do
UCY4_3ZL6HecuczYESAAKRdg,2019-12-30 23:12:23,to do
UCfgpC1IjMeJBGYNEreM--fw,2019-12-30 23:12:23,to do
UCG5IfQYv9S9HIsrICDcZaZQ,2019-12-30 23:12:24,to do
UChaRGiAdSevQIV7nW9-ytcA,2019-12-30 23:12:24,to do
UC7hbxh4vDgtVCFZBw0Tx2yQ,2019-12-30 23:12:25,to do
UC7fVPUE8YLwndP6v9JF43mg,2019-12-30 23:12:30,to do
UCk4mCvmZcXB4DqlcVpI2hpg,2019-12-30 23:12:37,to do
UCRfq3lviF8ENzMW9dbUmR-w,2019-12-30 23:12:43,to do
UCdL_WYPvCBQAAzRLSfAe3Ow,2019-12-30 23:26:16,to do
UCdt8Maq3DVgcIkE6zgn6iRw,2019-12-30 23:26:22,to do
UCz0fp3L-jdUDy0qbYbJmyng,2019-12-30 23:26:32,to do
UC3cDtGnuWqSxS45ZOLJtF4Q,2019-12-30 23:26:36,to do
UChE8asNxM1WtPBSY7WAib1w,2019-12-30 23:26:34,to do
UCNM99xGXrSGGiCQjQsbO9og,2019-12-30 23:26:39,to do
UCEHD_P5browp_QPhPlbOIbQ,2019-12-30 23:40:17,to do
UCTh7LxBX092Ont5OwfLjeAg,2019-12-30 23:40:17,to do
UCWLqrXNy5pOTjxn1FS5VuAA,2019-12-30 23:40:17,to do
UCymuK4oCvfmSZWK4_hKAYRQ,2019-12-30 23:40:16,to do
UCYXSvmZrNn94cCwQu4afqWw,2019-12-30 23:40:32,to do
UCeo2psOddGFowgJZYjSPE4w,2019-12-30 23:40:32,to do
UCRbSSddD_k5A4K7SW96ev2Q,2019-12-30 23:40:37,to do
UCBQUomOShIwGRRWcIe4Yj_A,2019-12-30 23:54:17,to do
UCvc3OwXxtCW5Ovy-QZf5Iwg,2019-12-30 23:54:27,to do
UCPzuEIvahGOyD0lEx2aStSQ,2019-12-31 00:08:20,to do
UCpP4ZcucbMtwjcqw2Dzuc3Q,2019-12-31 00:08:26,to do
UCtjjz0EWrX36WA4rBHy7Low,2019-12-31 00:08:28,to do
UCm69mxO62cAELQR9I4bdLlQ,2019-12-31 00:08:29,to do
UCQR4KNVqE8euTv1M4LzSlnA,2019-12-31 00:08:35,to do
